Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
7060;42.0173;31;En movimiento;6.4814;1.1777;-0.4277
7065;42.0868;31;En movimiento;7.5440;1.1879;-0.3875
7070;42.1564;31;En movimiento;8.6076;1.1982;-0.3473
7075;42.2258;31;En movimiento;9.6658;1.2242;-0.3073
7080;42.2954;31;En movimiento;10.7273;1.2379;-0.2672
7085;42.3653;31;En movimiento;11.7902;1.2518;-0.2270
7090;42.4345;31;En movimiento;12.8513;1.2407;-0.1869
7094;42.4905;31;Parada;13.9107;1.3082;-0.1469
7155;43.3399;32;En movimiento;8.4692;1.2352;-3.2213
7160;43.4098;32;En movimiento;9.4995;1.3203;-2.7529
7165;43.4791;32;En movimiento;10.5214;1.3935;-2.2884
7170;43.5488;32;En movimiento;11.5284;1.4711;-1.8306
7175;43.6186;32;En movimiento;12.5500;1.5501;-1.3662
7180;43.6883;32;En movimiento;13.5732;1.6292;-0.9011
7182;43.7160;32;Parada;14.1872;1.7195;-0.6220
7240;44.5241;33;En movimiento;8.5374;1.1880;1.8684
7245;44.5930;33;En movimiento;9.5410;1.2792;1.5342
7250;44.6624;33;En movimiento;10.6002;1.3761;1.1813
7255;44.7325;33;En movimiento;11.6650;1.4735;0.8266
7260;44.8018;33;En movimiento;12.7140;1.5695;0.4772
7265;44.8717;33;En movimiento;13.7762;1.6669;0.1234
7265;44.8717;33;Parada;13.9898;1.7222;0.0522
7325;45.7068;34;En movimiento;8.9857;1.2447;-2.4900
7330;45.7763;34;En movimiento;10.1482;1.3372;-2.2751
7335;45.8461;34;En movimiento;11.3168;1.4397;-2.0590
7340;45.9162;34;En movimiento;12.4734;1.5223;-1.8452
7345;45.9856;34;En movimiento;13.6347;1.6310;-1.6305
7350;46.0552;34;En movimiento;14.7966;1.7270;-1.4157
7355;46.1246;34;En movimiento;19.0000;-2.0668;0.0000
7355;46.1246;34;Gol;19.0000;-2.0668;0.0000
7395;46.6818;35;En movimiento;7.7727;1.2052;-4.1531
7400;46.7513;35;En movimiento;8.7067;1.2738;-3.5202
7405;46.8207;35;En movimiento;9.6908;1.3549;-2.8534
7410;46.8905;35;En movimiento;10.6756;1.4313;-2.1861
7415;46.9599;35;En movimiento;11.6525;1.4928;-1.5241
7420;47.0300;35;En movimiento;12.6365;1.5659;-0.8574
7425;47.0990;35;En movimiento;13.6183;1.6389;-0.1921
7425;47.0990;35;Parada;13.8110;1.6969;-0.0616
7480;47.8652;36;En movimiento;17.6300;0.0000;0.0000
7485;47.9340;36;En movimiento;8.9764;1.1814;-0.2011
7490;48.0038;36;En movimiento;10.1558;1.1911;-0.0808
7495;48.0738;36;En movimiento;11.3304;1.2008;0.0390
7500;48.1436;36;En movimiento;12.5110;1.2107;0.1594
7505;48.2131;36;En movimiento;13.6891;1.2206;0.2795
7510;48.2829;36;En movimiento;14.8748;1.2307;0.4004
7514;48.3387;36;Gol;19.0000;-2.0675;0.0000
7555;48.9089;37;En movimiento;8.2613;1.1719;-4.3507
7560;48.9787;37;En movimiento;9.3281;1.1752;-3.8780
7565;49.0483;37;En movimiento;10.4096;1.1788;-3.3988
7570;49.1181;37;En movimiento;11.4787;1.1822;-2.9252
7575;49.1879;37;En movimiento;12.5604;1.1859;-2.4459
7580;49.2574;37;En movimiento;13.6361;1.1896;-1.9692
