Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
12420;40.8477;21;En movimiento;10.3514;1.2836;-0.2023
12425;40.9173;21;En movimiento;10.8267;1.3045;-0.2325
12430;40.9874;21;En movimiento;11.3021;1.3256;-0.2628
12435;41.0566;21;En movimiento;11.7752;1.3465;-0.2930
12440;41.1261;21;En movimiento;12.2495;1.3676;-0.3232
12442;41.1537;21;Parada;12.5328;1.4502;-0.3412
12460;41.4043;22;En movimiento;7.8535;1.1790;-0.9378
12465;41.4739;22;En movimiento;8.3169;1.1988;-0.8839
12470;41.5434;22;En movimiento;8.7805;1.2187;-0.8300
12475;41.6134;22;En movimiento;9.2427;1.2386;-0.7762
12480;41.6831;22;En movimiento;9.7066;1.2586;-0.7223
12485;41.7532;22;En movimiento;10.1703;1.2787;-0.6683
12490;41.8223;22;En movimiento;10.6352;1.2990;-0.6142
12495;41.8917;22;En movimiento;11.0982;1.3191;-0.5604
12500;41.9615;22;En movimiento;11.5633;1.3395;-0.5063
12505;42.0311;22;En movimiento;12.0274;1.3599;-0.4523
12508;42.0727;22;Parada;12.3965;1.4447;-0.4093
12525;42.3099;23;En movimiento;7.9613;1.1804;0.2525
12530;42.3788;23;En movimiento;8.4157;1.2068;0.2773
12535;42.4487;23;En movimiento;8.8772;1.2345;0.3026
12540;42.5183;23;En movimiento;9.3421;1.2627;0.3281
12545;42.5879;23;En movimiento;9.8054;1.2907;0.3534
12550;42.6576;23;En movimiento;10.2706;1.3190;0.3789
12555;42.7274;23;En movimiento;10.7343;1.3473;0.4043
12560;42.7971;23;En movimiento;11.1983;1.3756;0.4297
12565;42.8666;23;En movimiento;11.6626;1.4041;0.4551
12570;42.9361;23;En movimiento;12.1258;1.4325;0.4805
12571;42.9501;23;Parada;12.3125;1.5086;0.4907
12590;43.2134;24;En movimiento;5.2786;1.1808;-1.3912
12595;43.2832;24;En movimiento;5.7229;1.2015;-1.3859
12600;43.3531;24;En movimiento;6.1714;1.2224;-1.3806
12605;43.4226;24;En movimiento;6.6184;1.2434;-1.3752
12610;43.4926;24;En movimiento;7.0666;1.2645;-1.3699
12615;43.5625;24;En movimiento;7.5164;1.2858;-1.3646
12620;43.6321;24;En movimiento;7.9638;1.3070;-1.3593
12625;43.7017;24;En movimiento;8.4115;1.3282;-1.3539
12630;43.7714;24;En movimiento;8.8592;1.3496;-1.3486
12635;43.8416;24;En movimiento;9.3074;1.3710;-1.3433
12640;43.9110;24;En movimiento;9.7512;1.3922;-1.3380
12645;43.9801;24;En movimiento;10.1967;1.4524;-1.3327
12650;44.0495;24;En movimiento;10.6433;1.4358;-1.3274
12655;44.1192;24;En movimiento;11.0917;1.4575;-1.3221
12660;44.1887;24;En movimiento;11.5376;1.4792;-1.3168
12665;44.2585;24;En movimiento;11.9867;1.5011;-1.3115
12670;44.3285;24;En movimiento;12.4304;1.5226;-1.3062
12674;44.3839;24;Parada;12.8785;1.6588;-1.3009
12690;44.6082;25;En movimiento;7.6359;1.1546;-4.1274
12695;44.6767;25;En movimiento;8.0459;1.1749;-3.9139
12700;44.7462;25;En movimiento;8.4567;1.1952;-3.7000
12705;44.8156;25;En movimiento;8.8692;1.2267;-3.4851
12710;44.8859;25;En movimiento;9.2789;1.2505;-3.2718
12715;44.9545;25;En movimiento;9.6889;1.2575;-3.0583
12720;45.0243;25;En movimiento;10.1020;1.2783;-2.8432
12725;45.0936;25;En movimiento;10.5114;1.2989;-2.6300
12730;45.1636;25;En movimiento;10.9231;1.3198;-2.4156
12735;45.2331;25;En movimiento;11.3334;1.3406;-2.2020
12740;45.3029;25;En movimiento;11.7448;1.3615;-1.9877
12745;45.3727;25;En movimiento;12.1566;1.3826;-1.7733
12750;45.4420;25;En movimiento;12.5685;1.4037;-1.5588
12755;45.5117;25;En movimiento;12.9799;1.4249;-1.3445
12760;45.5817;25;En movimiento;13.3933;1.4463;-1.1293
12765;45.6515;25;En movimiento;13.8045;1.4676;-0.9151
12770;45.7209;25;En movimiento;14.2170;1.4890;-0.7003
12775;45.7909;25;En movimiento;14.6273;1.5658;-0.4867
12780;45.8606;25;En movimiento;15.0404;1.5905;-0.2715
12785;45.9302;25;En movimiento;15.4530;1.6151;-0.0567
